"Product Id","Handle","Title","Type","Theme","PriceMin","PriceMax","CompareAt","Sizes","Vendor","Published","Stock Status","Tags","PromoteStatus","PromotePhase"
"'1000000665923364'","lilly-pond-yoga-pants","Lilly Pond Yoga Pants","Yoga Pants","Uncategorized","93.99","93.99","112.99","XS/S/M/L/XL","DAKOfits","TRUE","","gbmr,dakofits yoga pants,lilly pond yoga pants,yoga pants,yoga pants for women","",""
"'1000000665917648'","music-notes-black-yoga-pants","Music Notes Black Yoga Pants","Yoga Pants","Uncategorized","55.99","55.99","93.99","XS/S/M/L/XL","DAKOfits","TRUE","","","",""
"'1000000665918950'","navy-blue-yoga-pants","Navy Blue Yoga Pants","Yoga Pants","Uncategorized","93.99","93.99","112.99","XS/S/M/L/XL","DAKOfits","TRUE","","","",""
"'1000000665914090'","ombre-black-to-pink-yoga-pants","Ombre Black to Pink Yoga Pants","Yoga Pants","Uncategorized","93.99","93.99","112.99","XS/S/M/L/XL","DAKOfits","TRUE","","activewear,black,colorful,colorful vibrant,high waisted,ombre,pink,sport,sports,yoga leggings,yoga pants,yogaleggings,yogapants","",""
"'1000000665914114'","ombre-black-to-white-yoga-pants","Ombre Black to White Yoga Pants","Yoga Pants","Uncategorized","93.99","93.99","112.99","XS/S/M/L/XL","DAKOfits","TRUE","","activewear,black,black and white,colorful,colorful vibrant,ombre,sport,sports,white,yoga leggings,yoga pants,yogaleggings,yogapants","",""
"'1000000665914182'","ombre-blue-to-pink-yoga-pants","Ombre Blue to Pink Yoga Pants","Yoga Pants","Uncategorized","93.99","93.99","112.99","XS/S/M/L/XL","DAKOfits","TRUE","","activewear,blue,colorful,colorful vibrant,ombre,pink,sport,sports,yoga leggings,yoga pants,yogaleggings,yogapants","",""
"'1000000665914148'","ombre-hot-orange-yoga-pants","Ombre Hot Orange Yoga Pants","Yoga Pants","Uncategorized","93.99","93.99","112.99","XS/S/M/L/XL","DAKOfits","TRUE","","activewear,colorful,colorful vibrant,hot orange,hot red,ombre,orange,red,sport,sports,yoga leggings,yoga pants,yogaleggings,yogapants","",""
"'1000000665914177'","ombre-pink-to-black-yoga-pants","Ombre Pink to Black Yoga Pants","Yoga Pants","Uncategorized","93.99","93.99","112.99","XS/S/M/L/XL","DAKOfits","TRUE","","activewear,black,colorful,colorful vibrant,ombre,pink,sport,sports,yoga leggings,yoga pants,yogaleggings,yogapants","",""
"'1000000665914185'","ombre-pink-to-blue-yoga-pants","Ombre Pink to Blue Yoga Pants","Yoga Pants","Uncategorized","93.99","93.99","112.99","XS/S/M/L/XL","DAKOfits","TRUE","","activewear,blue,colorful,colorful vibrant,ombre,pink,sport,sports,yoga leggings,yoga pants,yogaleggings,yogapants","",""
"'1000000665914180'","ombre-pink-to-white-yoga-pants","Ombre Pink to White Yoga Pants","Yoga Pants","Uncategorized","93.99","93.99","112.99","XS/S/M/L/XL","DAKOfits","TRUE","","activewear,colorful,colorful vibrant,ombre,pink,sport,sports,white,yoga leggings,yoga pants,yogaleggings,yogapants","",""
"'1000000665914167'","ombre-pink-to-yellow-yoga-pants","Ombre Pink to Yellow Yoga Pants","Yoga Pants","Uncategorized","93.99","93.99","112.99","XS/S/M/L/XL","DAKOfits","TRUE","","activewear,blue,colorful,colorful vibrant,ombre,pink,sport,sports,yellow,yoga leggings,yoga pants,yogaleggings,yogapants","",""
"'1000000665914172'","ombre-purple-to-white-yoga-pants","Ombre Purple to White Yoga Pants","Yoga Pants","Uncategorized","93.99","93.99","112.99","XS/S/M/L/XL","DAKOfits","TRUE","","activewear,colorful,colorful vibrant,ombre,purple,sport,sports,white,yoga leggings,yoga pants,yogaleggings,yogapants","",""
"'1000000665914108'","ombre-rainbow-pastel-blue-pink-yoga-pants","Ombre Rainbow Pastel Blue & Pink Yoga Pants","Yoga Pants","Uncategorized","93.99","93.99","112.99","XS/S/M/L/XL","DAKOfits","TRUE","","activewear,blue,colorful,colorful vibrant,ombre,pink,purple,sport,sports,yoga leggings,yoga pants,yogaleggings,yogapants","",""
"'1000000665914176'","ombre-rainbow-yoga-pants","Ombre Rainbow Yoga Pants","Yoga Pants","Uncategorized","93.99","93.99","112.99","XS/S/M/L/XL","DAKOfits","TRUE","","activewear,colorful,colorful vibrant,dark purple,green,hot red,ombre,purple,rainbow,red,sport,sports,white,yoga leggings,yoga pants,yogaleggings,yogapants","",""
"'1000000665914169'","ombre-sky-blue-to-white-yoga-pants","Ombre Sky Blue to White Yoga Pants","Yoga Pants","Uncategorized","93.99","93.99","112.99","XS/S/M/L/XL","DAKOfits","TRUE","","activewear,baby blue,blue,colorful,colorful vibrant,ombre,sky blue,soft blue,sport,sports,white,yoga leggings,yoga pants,yogaleggings,yogapants","",""
"'1000000665914133'","ombre-white-to-black-yoga-pants","Ombre White to Black Yoga Pants","Yoga Pants","Uncategorized","93.99","93.99","112.99","XS/S/M/L/XL","DAKOfits","TRUE","","activewear,black,black and white,colorful,colorful vibrant,ombre,sport,sports,white,yoga leggings,yoga pants,yogaleggings,yogapants","",""
"'1000000665914159'","ombre-white-to-pink-yoga-pants","Ombre White to Pink Yoga Pants","Yoga Pants","Uncategorized","93.99","93.99","112.99","XS/S/M/L/XL","DAKOfits","TRUE","","activewear,colorful,colorful vibrant,ombre,pink,sport,sports,white,yoga leggings,yoga pants,yogaleggings,yogapants","",""
"'1000000665923507'","peace-out-yoga-pants","Peace Out Yoga Pants","Yoga Pants","Uncategorized","93.99","93.99","112.99","XS/S/M/L/XL","DAKOfits","TRUE","","gbmr,dakofits yoga pants,peace out yoga pants,yoga pants for women","",""
"'1000000665918872'","pink-tartan-yoga-pants","Pink Tartan Yoga Pants","Yoga Pants","Uncategorized","93.99","93.99","112.99","XS/S/M/L/XL","DAKOfits","TRUE","","","",""
"'1000000665918963'","purple-tartan-yoga-pants","Purple Tartan Yoga Pants","Yoga Pants","Uncategorized","93.99","93.99","112.99","XS/S/M/L/XL","DAKOfits","TRUE","","","",""
"'1000000665923247'","red-wine-yoga-pants","Red Wine Yoga Pants","Yoga Pants","Uncategorized","93.99","93.99","112.99","XS/S/M/L/XL","DAKOfits","TRUE","","gbmr,dakofits yoga pants,red wine yoga pants,yoga pants,yoga pants for women","",""
"'1000000665913767'","soccer-yoga-pants","Soccer Yoga Pants","Yoga Pants","Uncategorized","93.99","93.99","112.99","XS/S/M/L/XL","DAKOfits","TRUE","","activewear,ball,black,black and white,football,soccer,sport,sports,white,yoga,yoga leggings,yoga pants,yogapants","",""
"'1000000665923280'","starry-night-yoga-pants","Starry Night Yoga Pants","Yoga Pants","Uncategorized","93.99","93.99","112.99","XS/S/M/L/XL","DAKOfits","TRUE","","gbmr,dakofits yoga pants,starry night yoga pants,yoga pants,yoga pants for women","",""
"'1000000665913715'","stealth-leather-armor-yoga-pants","Stealth Leather Armor Yoga Pants","Yoga Pants","Uncategorized","93.99","93.99","112.99","XS/S/M/L/XL","DAKOfits","TRUE","","activewear,armor,black,dark grey,gray,grey,leather,sport,sports,yoga leggings,yoga pants,yogapants","",""
"'1000000666153322'","abstract-desert-landscape-yoga-shorts","Abstract Desert Landscape Yoga Shorts","Yoga Shorts","Uncategorized","70.99","70.99","85.99","XS/S/M/L/XL","DAKOfits","TRUE","","","",""
"'1000000666153687'","angel-feathers-yoga-shorts","Angel Feathers Yoga Shorts","Yoga Shorts","Uncategorized","70.99","70.99","85.99","XS/S/M/L/XL","DAKOfits","TRUE","","","",""
"'1000000666153455'","anime-collage-chibi-party-yoga-shorts","Anime Collage Chibi Party Yoga Shorts","Yoga Shorts","Uncategorized","70.99","70.99","85.99","XS/S/M/L/XL","DAKOfits","TRUE","","activewear,all over print,anime,bright,chibi,collage,dakofits,gym shorts,kawaii,leggings,manga,party,rainbow,running shorts,womens activewear,workout shorts,yoga shorts","",""
"'1000000666337673'","anime-collage-cyberpunk-yoga-shorts","Anime Collage Cyberpunk Yoga Shorts","Yoga Shorts","Uncategorized","70.99","70.99","85.99","XS/S/M/L/XL","DAKOfits","TRUE","","activewear,all-over print,anime,anime yoga shorts,cyberpunk,cyberpunk activewear,fitness apparel,dakofits,dakofits yoga shorts,high waisted shorts,neon activewear,printed yoga shorts,running shorts,women's activewear,womens shorts,workout shorts,yoga shorts","",""
"'1000000666153523'","anime-collage-dark-shonen-yoga-shorts","Anime Collage Dark Shonen Yoga Shorts","Yoga Shorts","Uncategorized","70.99","70.99","85.99","XS/S/M/L/XL","DAKOfits","TRUE","","","",""
"'1000000666153823'","anime-collage-demon-slayer-style-yoga-shorts","Anime Collage Demon Slayer Style Yoga Shorts","Yoga Shorts","Uncategorized","70.99","70.99","85.99","XS/S/M/L/XL","DAKOfits","TRUE","","activewear,all-over print,anime,anime print,anime yoga shorts,demon slayer,fitness apparel,dakofits,gym shorts,japanese style,leggings,manga,running shorts,women's activewear,womens clothing,workout shorts,yoga,yoga shorts","",""
"'1000000666153724'","anime-collage-fire-spirit-yoga-shorts","Anime Collage Fire Spirit Yoga Shorts","Yoga Shorts","Uncategorized","70.99","70.99","85.99","XS/S/M/L/XL","DAKOfits","TRUE","","","",""
"'1000000666337543'","anime-collage-galaxy-hero-yoga-shorts","Anime Collage Galaxy Hero Yoga Shorts","Yoga Shorts","Uncategorized","70.99","70.99","85.99","XS/S/M/L/XL","DAKOfits","TRUE","","activewear shorts,all-over print yoga shorts,anime,anime yoga shorts,cosmic,galaxy,galaxy yoga shorts,dakofits,geeky activewear,gym shorts,hero,hero yoga shorts,printed yoga shorts,running shorts,women's activewear,women's yoga shorts,workout shorts,yoga shorts","",""
"'1000000666153623'","anime-collage-ice-kingdom-yoga-shorts","Anime Collage Ice Kingdom Yoga Shorts","Yoga Shorts","Uncategorized","70.99","70.99","85.99","XS/S/M/L/XL","DAKOfits","TRUE","","","",""
"'1000000666337538'","anime-collage-kawaii-goth-yoga-shorts","Anime Collage Kawaii Goth Yoga Shorts","Yoga Shorts","Uncategorized","70.99","70.99","85.99","XS/S/M/L/XL","DAKOfits","TRUE","","active shorts,all-over print,anime activewear,anime fashion,anime yoga shorts,dakofits,goth activewear,goth fashion,goth yoga shorts,high waisted shorts,kawaii activewear,kawaii fashion,kawaii yoga shorts,printed yoga shorts,running shorts,women's activewear,workout shorts,yoga shorts","",""
"'1000000666153651'","anime-collage-pastel-dream-yoga-shorts","Anime Collage Pastel Dream Yoga Shorts","Yoga Shorts","Uncategorized","70.99","70.99","85.99","XS/S/M/L/XL","DAKOfits","TRUE","","activewear,all-over print,anime,anime print,anime yoga shorts,cute yoga shorts,dakofits,gym shorts,high waisted shorts,manga,pastel colors,pastel yoga shorts,printed yoga shorts,running shorts,women's activewear,workout shorts,yoga shorts","",""
"'1000000666337377'","anime-collage-pop-idol-yoga-shorts","Anime Collage Pop Idol Yoga Shorts","Yoga Shorts","Uncategorized","70.99","70.99","85.99","XS/S/M/L/XL","DAKOfits","TRUE","","activewear,all-over print,anime collage,anime yoga shorts,bright colors,dakofits,gold,gym shorts,leggings,manga yoga shorts,pink,pop idol,printed yoga shorts,purple,running shorts,shorts,women's activewear,workout shorts,yoga shorts","",""
"'1000000666153722'","anime-collage-retro-shojo-yoga-shorts","Anime Collage Retro Shojo Yoga Shorts","Yoga Shorts","Uncategorized","70.99","70.99","85.99","XS/S/M/L/XL","DAKOfits","TRUE","","activewear,all-over print,anime,collage,colorful shorts,festival fashion,dakofits,gym shorts,high waisted shorts,kawaii,manga,printed shorts,retro,running shorts,shojo,unique activewear,women's activewear,workout shorts,yoga shorts","",""
"'1000000666153626'","anime-collage-sakura-school-yoga-shorts","Anime Collage Sakura School Yoga Shorts","Yoga Shorts","Uncategorized","70.99","70.99","85.99","XS/S/M/L/XL","DAKOfits","TRUE","","activewear,all-over print,anime,chibi,dakofits,gym shorts,japanese,kawaii,leggings,manga,neon,sakura,school,training shorts,women's activewear,workout shorts,yoga pants,yoga shorts","",""
"'1000000666153829'","anime-collage-street-fighter-yoga-shorts","Anime Collage Street Fighter Yoga Shorts","Yoga Shorts","Uncategorized","70.99","70.99","85.99","XS/S/M/L/XL","DAKOfits","TRUE","","activewear,all-over print,anime,anime yoga shorts,bold print,collage,dakofits,gym shorts,leggings,neon,printed shorts,running shorts,street fighter,street fighter yoga shorts,women's activewear,workout shorts,yoga pants,yoga shorts","",""
"'1000000666153548'","anime-collage-forest-spirit-yoga-shorts","Anime Forest Spirit Yoga Shorts","Yoga Shorts","Uncategorized","70.99","70.99","85.99","XS/S/M/L/XL","DAKOfits","TRUE","","activewear,all-over print,anime,anime collage,anime yoga shorts,australia,festival wear,forest spirit,dakofits,gym shorts,high-waisted shorts,leggings,printed shorts,running shorts,sportswear,summer,women's activewear,women's yoga shorts,workout shorts,yoga shorts","",""
"'1000000666337410'","anime-collage-magical-girl-yoga-shorts","Anime Magical Girl Yoga Shorts","Yoga Shorts","Uncategorized","70.99","70.99","85.99","XS/S/M/L/XL","DAKOfits","TRUE","","activewear,all-over print,anime,anime yoga shorts,bright colours,dakofits,gym shorts,harajuku style,kawaii fashion,leggings,magical girl,neon,printed yoga shorts,running shorts,training shorts,women's activewear,workout shorts,yoga shorts","",""
"'1000000666153549'","anime-collage-mecha-pilot-yoga-shorts","Anime Mecha Pilot Yoga Shorts","Yoga Shorts","Uncategorized","70.99","70.99","85.99","XS/S/M/L/XL","DAKOfits","TRUE","","activewear,all-over print,anime,anime collage,anime yoga shorts,australia,bottoms,dakofits,gym shorts,high waisted shorts,leggings,mecha pilot,printed yoga shorts,running shorts,women's activewear,workout shorts,yoga shorts","",""
"'1000000666153819'","anime-collage-ocean-wave-yoga-shorts","Anime Ocean Wave Yoga Shorts","Yoga Shorts","Uncategorized","70.99","70.99","85.99","XS/S/M/L/XL","DAKOfits","TRUE","","activewear,all-over print,anime,anime yoga shorts,blue,coral,exercise shorts,dakofits,gym shorts,leggings,manga,ocean wave,printed yoga shorts,running shorts,seafoam,women's yoga shorts,workout shorts,yoga shorts","",""
"'1000000666337616'","anime-collage-sunset-samurai-yoga-shorts","Anime Sunset Samurai Yoga Shorts","Yoga Shorts","Uncategorized","70.99","70.99","85.99","XS/S/M/L/XL","DAKOfits","TRUE","","activewear,all-over print,anime yoga shorts,australian activewear,bold print,fitness apparel,dakofits,gym shorts,high waisted shorts,leggings,running shorts,samurai yoga shorts,sunset yoga shorts,women's activewear,women's fashion,workout shorts,yoga,yoga shorts","",""
"'1000000666153496'","aquarius-celestial-yoga-shorts","Aquarius Celestial Yoga Shorts","Yoga Shorts","Uncategorized","70.99","70.99","85.99","XS/S/M/L/XL","DAKOfits","TRUE","","","",""
"'1000000666153609'","aquarius-electric-waves-yoga-shorts","Aquarius Electric Waves Yoga Shorts","Yoga Shorts","Uncategorized","70.99","70.99","85.99","XS/S/M/L/XL","DAKOfits","TRUE","","","",""
"'1000000666337604'","arabic-watercolour-festival-yoga-shorts","Arabic Festival Yoga Shorts","Yoga Shorts","Uncategorized","70.99","70.99","85.99","XS/S/M/L/XL","DAKOfits","TRUE","","activewear shorts,all-over print,arabic pattern,bold print,festival fashion,dakofits,geometric print,gym shorts,high waisted shorts,printed shorts,running shorts,summer shorts,training shorts,womens activewear,womens yoga shorts,workout shorts,yoga apparel,yoga shorts","",""
"'1000000666153765'","arabic-watercolour-lagoon-yoga-shorts","Arabic Lagoon Yoga Shorts","Yoga Shorts","Uncategorized","70.99","70.99","85.99","XS/S/M/L/XL","DAKOfits","TRUE","","activewear,all-over print,arabic,arabic design,dakofits,geometric yoga shorts,gold activewear,gym shorts,high waisted shorts,premium activewear,printed yoga shorts,running shorts,teal yoga shorts,training shorts,turquoise activewear,women's activewear,women's shorts,workout shorts,yoga pants,yoga shorts","",""
